Ligand ID,Stoichiometry,Denticity,Donors,Predicted Charge,Confident Charge,Graph ID,CSD Occurrences,CSD Complex IDs,CSD Metal Count
unq_CSD-UKOVIA-03-a,C11H13N2O3,3,N-N-O,-1,True,bb0dda326dede929bb31981df7aea3ea,2,"UKOVIA, UKOVIA",Ni(2)
unq_CSD-ULUDOV-03-a,C8H12N4S2,3,N-N-N,0,True,6e87e0fcb8cd01ede3838fe799be4eef,6,"ULUDOV, ULUDUB, QUGQOZ, QUGQUF, QUGRAM, ... (1 more)","Ni(3), Cd(2), Cu(1)"
unq_CSD-ULURUP-03-a,C12H11N1O2,3,N-O-C,-2,True,4006c912e8a3c273bdd389f2c5523cfb,4,"ULURUP, ULUSAW, ULUSEA, ULUSIE",Pd(4)
unq_CSD-UMAZAK-02-a,C12H11N2,2,N-N,-1,True,9973c9f72e6a013196eea18a6ef3112f,5,"UMAZAK, UMAZAK, UMAZAK, NIJRIJ, NIJRIJ","Co(3), Ni(2)"
unq_CSD-UMOSIB-02-a,C7H8N2,2,N-N,0,True,63767cd6f1c3f95ecc6f2026bd0ff96d,6,"UMOSIB, UMOSIB, UMOSIB, NEKYOT, NEKYOT, ... (1 more)","Fe(3), Ni(2), Pd(1)"
unq_CSD-UMOZEB-03-a,C8H18N2O1,3,O-N-N,0,True,36ed5466d0a0715b5aecd5589cae9526,2,"UMOZEB, UMOZEB",Ni(2)
unq_CSD-UNABEQ-02-a,C6H16N3,2,N-N,1,True,1e07f5eb6a43bed59cb9cf8fcba714ae,7,"UNABEQ, UNABOA, UNABOA, UNABUG, UNABUG, ... (2 more)","Pd(5), Cu(2)"
unq_CSD-UPILAJ-03-a,C7H13,3,C-C-C,-1,True,add3e44580a4c8169f1f2ea3e51ad095,2,"UPILAJ, WAVTAO","Rh(1), Pt(1)"
unq_CSD-UQEMUZ-03-a,C6H10N4S2,3,S-N-N,0,True,91b7ba2df3c5a75660018eb526fdc2a3,3,"UQEMUZ, UQEMUZ, UQENAG","Ni(2), Zn(1)"
unq_CSD-UQIJAH-03-a,C12H12N2S1,3,S-N-N,0,True,f886551c997779e9aeb9cfe49d7687a2,2,"UQIJAH, HUBNUP","Rh(1), Pt(1)"
unq_CSD-UQIJEL-02-a,C12H12N2O1,2,N-N,0,True,43de37cc1abfae5eb8fa5a874adac2ab,3,"UQIJEL, HUBMOI, HUBMUO","Rh(1), Pd(1), Pt(1)"
unq_CSD-URIWIE-03-a,C3H6N3O3,3,O-O-O,-3,True,42ef9263a82acd870c754fbe0430c922,3,"URIWIE, URIWOK, URIXAX","Mn(1), Fe(1), Ni(1)"
unq_CSD-USIQEU-03-a,C12H13N3,3,N-N-N,0,True,fa250d651e182f43c824ce5fa87aff5a,2,"USIQEU, USIQEU",Ni(2)
unq_CSD-USOQUQ-03-a,C10H9N3O2S1,3,S-O-N,-2,True,9ade6c91fdd398516ba571d244766d2b,1,USOQUQ,Ni(1)
unq_CSD-USOWOP-02-a,C9H10N4O1,2,N-N,0,True,c483e3cf71c236be983b645649422fc2,1,USOWOP,Pt(1)
unq_CSD-UWISUP-02-a,C11H14N2O1,2,N-N,0,True,133f127a8d9e32fa6271c33d5707dff9,8,"UWISUP, UWITAW, UWITEA, UWITIE, UWITIE, ... (3 more)","Co(7), Pt(1)"
unq_CSD-VABKUE-03-b,C5H14N2S1,3,N-S-N,0,True,53f6415c7edb549d38e6b81b6c27545d,3,"VABKUE, JAXMIE, JAXMIE","Ni(2), Co(1)"
unq_CSD-VABMIX-01-d,C8H8N2,1,N,0,True,914db609f6226a81a710f9bdaa30d7bd,2,"VABMIX, OKACIO","Pd(1), Ru(1)"
unq_CSD-VALJUP-03-a,C9H10N3O1S1,3,S-O-N,-1,True,f3cf20e658063f83b23f74aed38006ad,1,VALJUP,Pd(1)
unq_CSD-VAMBOE-02-a,C10H9N2,2,N-N,-1,True,b75fca172bde27887db2dceb7e69890d,5,"VAMBOE, VAMBOE, VAMBUK, VAMBUK, FONCAO","Fe(4), Pt(1)"
unq_CSD-VANPIJ-01-c,C5H11N1,1,N,0,True,d80faebbd7961f694e63f77176b4669e,2,"VANPIJ, YUNROO",Pt(2)
unq_CSD-VAPBOF-03-a,C14H10N3,3,C-N-N,-1,True,42a2cefd1faed3d2637e1c2e72d7535d,1,VAPBOF,Pt(1)
unq_CSD-VAPCAS-03-a,C14H10N3,3,C-N-N,-1,True,6be2e39a40c064201ba9d87a4db56abc,1,VAPCAS,Pt(1)
unq_CSD-VAPHUR-03-a,C8H10N4S1,3,S-N-N,-2,True,e8120e25d47c378c14c1d01d4cae26c9,1,VAPHUR,Pd(1)
unq_CSD-VAPJED-03-a,C10H11N3S1,3,S-N-C,-2,True,45411ac8f93cea995a8f85929facc3e7,1,VAPJED,Pd(1)
unq_CSD-VAVJAE-03-a,C13H12N3,3,N-N-C,-1,True,81499e6358b8736fed22f9b2af9c0cb5,2,"VAVJAE, VAVJEI",Pd(2)
unq_CSD-VAVXAS-02-a,C11H12N4S2,2,N-N,0,True,a2859e757c347ac9c5e367eba59d7f51,8,"VAVXAS, VAVXAS, VELQEI, VELQEI, XAHQAZ, ... (3 more)","Co(3), Ni(2), Cu(2), Zn(1)"
unq_CSD-VAYGEI-02-a,C11H10N2,2,N-N,0,True,8e5d29605f8cb6b72a5b291014787e5d,1,VAYGEI,Pt(1)
unq_CSD-VAZBUT-02-a,C6H14N2,2,N-N,0,True,4feed68c4d18fa8fd85feaaa7b79b939,9,"VAZBUT, VAZBUT, VAZBUT10, VAZBUT10, VOQTIE, ... (4 more)","Cu(5), Ni(4)"
unq_CSD-VEQNUD-02-a,C5H4N3O1,2,N-N,-1,True,8689486256a00c8cf568de5ee84d76ed,2,"VEQNUD, VEQNUD",Pd(2)
unq_CSD-VEQPAL-02-a,C6H6N3O1,2,N-N,-1,True,21463a14061792bfdae30968d5df13ba,2,"VEQPAL, VEQPAL",Pd(2)
unq_CSD-VERYEY-03-a,P2S8,3,S-S-S,-2,True,f0cf12d6fee2419c5c414f8abd90edf2,6,"VERYEY, VERYEY, VERYEY01, VERYEY01, FAJPUF, ... (1 more)",Ni(6)
unq_CSD-VESZUO-02-b,C4H10N2,2,N-N,0,True,45dc6bd241b8f853d63f243d5dd38df6,1,VESZUO,Ni(1)
unq_CSD-VETGIK-03-a,C8H11O1,3,C-C-C,-1,True,89ce4d71d632207434f217421007402f,1,VETGIK,Pt(1)
unq_CSD-VEWZUT-02-a,C8H12N2O2,2,N-N,0,True,c1ded54b149d2ad59fccf2ea0b5c5354,1,VEWZUT,Pd(1)
unq_CSD-VEXXIH-02-a,C10H16N2,2,N-N,0,True,95373e3ff26a19dd80fb6b4e10697045,1,VEXXIH,Ni(1)
unq_CSD-VEYDOT-02-a,C10H13N3O1,2,N-N,0,True,3eb7154e39abb2d31efa14aefd376502,3,"VEYDOT, VEYDUZ, REWVAR","Pt(1), Cu(1), Re(1)"
unq_CSD-VEZHOA-03-a,C10H11O2,3,C-C-C,-1,True,d52300296918dfcf73330b649dd2271d,2,"VEZHOA, VEZJOC",Pt(2)
unq_CSD-VIDROQ-01-b,C9H17N1,1,C,0,True,c3a59d5913c4d92ae1a4b6d7053b232a,17,"VIDROQ, ECIWEV, ECIWEV, HUHJIG, IDONAR, ... (12 more)","Ru(4), Fe(4), Mn(4), Pd(3), Au(1), ... (1 more)"
unq_CSD-VIHMIJ-03-a,C9H11N4O3,3,O-O-N,-1,True,7a2bb5b595bdf95b50f22de9ee2b952e,2,"VIHMIJ, VIHMIJ",Ni(2)
unq_CSD-VITLAN-02-a,C9H10N4,2,N-N,0,True,66b2e93a57c26c0c5e945324a02051fd,12,"VITLAN, VITLAN, VITLER, VITLER, VOBZAP, ... (7 more)","Co(4), Mn(2), Zn(2), Ni(2), Cu(2)"
unq_CSD-VIWSUP01-02-a,C6H9N3O2,2,N-N,0,True,0a2bacf4fe0f3f517e8e2a6ebe40b68c,1,VIWSUP01,Pd(1)
unq_CSD-VOCVIV-02-c,C13H9N2,2,N-N,-1,True,5c626dac2f73505c4d2ab3eb0646174e,11,"VOCVIV, DEXGET, DEXGIX, DOJNAR, IXEFUN, ... (6 more)","Ir(4), Rh(2), Cu(2), Ru(1), Re(1), ... (1 more)"
unq_CSD-VOHBAW-01-b,C9H12N2,1,N,0,True,f899aad43a6592d89501e380576af7dc,2,"VOHBAW, VOHBAW",Pt(2)
unq_CSD-VOXJUP-02-a,C6H9N3,2,N-N,0,True,d1e21856cc1df6ab49abbef391125961,1,VOXJUP,Pd(1)
unq_CSD-VOXPOQ-03-a,C7H11N4O1,3,N-N-N,-1,True,3bb9b40226f7d10b8d27b6cc06bd6826,2,"VOXPOQ, VOXPOQ",Ni(2)
unq_CSD-VUCDIH-01-a,C8H8N2,1,C,0,True,c9f8098f6e4252010c36b65506e03825,8,"VUCDIH, EVOWES, EVOWIW, EVOWOC, IXIPOW, ... (3 more)","Pt(2), Hg(2), Ni(2), Mn(1), Pd(1)"
unq_CSD-VULHIT-02-a,C8H10N4,2,N-N,0,True,d49938d4d4b806bcec7daf715fb95396,4,"VULHIT, VULHIT01, AMELIN, AMELIN","Pt(2), Ni(2)"
unq_CSD-VUYGEC-02-a,C6H16N3,2,N-N,1,True,1bc575f300393ba13f3c776a156051fa,1,VUYGEC,Pd(1)
unq_CSD-WABDAG-02-a,C13H9N2O3,2,N-N,-1,True,a7c55938d5fc2e10b6ae25322fe4f551,6,"WABDAG, WABDAG, HITWIS, HITWIS, WUZWEU, ... (1 more)","Ni(2), Co(2), Zn(2)"
unq_CSD-WACWUV-03-a,C8H9N4O2,3,O-N-N,-1,True,59cb714c6fe46ca358b4edf4eb0c7f20,2,"WACWUV, WACWUV",Ni(2)
unq_CSD-WAHDAK-01-c,C6H7N1,1,C,0,True,bfb24020bf83fc87a8869b3f15776644,4,"WAHDAK, DEQSIC, DEQSIC01, SATWIV","Pd(2), Cr(1), Ir(1)"
unq_CSD-WAJSUW-03-a,C12H15O1,3,C-C-C,-1,True,b766c12d0e924821f4737c8ddd968146,1,WAJSUW,Pd(1)
unq_CSD-WAKKAU-03-a,C6H14N2O1S1,3,N-O-N,0,True,7029e2a7d6c4037193c4a9c41f272a7a,4,"WAKKAU, WAKKAU, WAKKEY, WAKKEY","Cu(2), Ni(2)"
unq_CSD-GOPQIL-02-a,C11H14N2,2,N-N,0,True,c769a8e73d4b080b6e2479f575484cd1,1,GOPQIL,Pd(1)
unq_CSD-GOSHIF-02-b,C13H10N2O1,2,N-N,0,True,efd49cc5e6e27496166a48f932c7da56,1,GOSHIF,Ni(1)
unq_CSD-GOYNAJ-02-a,C4H10N5,2,N-N,-1,True,3b6e4d3743a5b1c43f5717ea9c56f93e,7,"LOXTAT, LOXTAT, GOYNAJ, GOYNAJ, EFIXUM, ... (2 more)","Ni(2), Tc(2), Cu(2), Ir(1)"
unq_CSD-GOYVIB-02-a,C5H5N3O3S1,2,N-N,0,True,3f9d5f37d2aa6168d47853420c696e12,1,GOYVIB,Pd(1)
unq_CSD-GUGPON-02-a,C12H11N3O1,2,N-N,0,True,b51eb217463bc2732340bae5f15f4931,1,GUGPON,Pd(1)
unq_CSD-GUNHIJ-03-a,C7H3N9,3,N-N-N,-2,True,a1914f3b14c9d249262535730c03ddac,22,"GUNHIJ, GUNHIJ, GUNHOP, GUNHOP, VAYXUS, ... (17 more)","Fe(18), Eu(3), Ni(1)"
unq_CSD-GUQPOX-03-a,C11H14N1O3,3,C-N-O,-1,True,d4e2ebc342c9426bfc4fc1da86d68887,1,GUQPOX,Pd(1)
unq_CSD-GURZOJ-01-b,C10H7N3,1,N,0,True,0c686978fc4626ee5fa4ac7cae35f903,45,"GURZOJ, GURZOJ, GURZUP, GURZUP, GURZUP, ... (40 more)","Zn(14), Cu(10), Cd(6), Co(6), Ni(6), ... (1 more)"
unq_CSD-GUWBUW-03-a,C8H9N3O1S1,3,S-O-N,0,True,ddc38f003c6b2cafd1208349d86f1bab,2,"GUWBUW, GUWBUW",Ni(2)
unq_CSD-GUWKIS-03-a,C9H12N5S1,3,S-N-N,-1,True,e58a93c049a98658910283e75fc11484,4,"GUWKIS, GUWKUE, ATOPAA, AVASOF","Ni(1), Pt(1), Au(1), U(1)"
unq_CSD-HAJZAX-01-b,C10H17N1,1,N,0,True,277590cca742a4ffc2d540966e032f9e,2,"HAJZAX, HAJZAX",Pd(2)
unq_CSD-HALFAC-02-a,C9H11N3S1,2,N-N,0,True,ab57cde10c8046e484a31fa1639b27de,4,"HALFAC, HALFAC, OSAXEO, OSAXIS","Cu(2), Pt(1), Pd(1)"
unq_CSD-HAPWOK-02-a,C6H10N4O2,2,N-N,0,True,560ce1accc65bd4ab566d975245eedfc,2,"HAPWOK, WERCIF","Pd(1), Pt(1)"
unq_CSD-HAPZPT10-01-c,C9H12N2,1,N,0,True,b66dee45431c69397edd011d637e8eaa,1,HAPZPT10,Pt(1)
unq_CSD-HARXON-02-a,C11H12N2O4,2,N-N,-2,True,366719dfcff131c0de72a2448f4fbf4a,1,HARXON,Pd(1)
unq_CSD-HAVCUD-03-a,C14H10N2O3,3,N-O-O,-2,True,04eb1f8090553fbbcf129da5f9bdc276,3,"HAVCUD, WETSAS, FAPKAJ","Cu(1), Mo(1), Ni(1)"
unq_CSD-HAVQAW-02-a,C10H12N2O2,2,N-N,0,True,67013f2f51f6f8aab960fd26e7da7621,2,"HAVQAW, HAVQAW01",Pd(2)
unq_CSD-HAVQIH-02-a,C10H6N3S1,2,N-N,-1,True,e855586c8180b7703bdae1884ee9e3aa,2,"HAVQIH, HAVQIH",Ni(2)
unq_CSD-HECXEV-03-a,C12H11N3O2,3,N-O-C,-2,True,8d331813e82d38fe6abeb73a4fb9bcdb,1,HECXEV,Pd(1)
unq_CSD-HEFGIK-03-a,C12H13N3O1,3,N-N-O,0,True,053dde722b149546f10170533c6432ca,1,HEFGIK,Ni(1)
unq_CSD-HEFYEZ-02-a,C7H16N4O1,2,N-N,0,True,c67d707d3bbb37073d06c906e2ae2140,4,"HEFYEZ, HEFYEZ, HEGHIN, HEGHIN","Ni(2), Cu(2)"
unq_CSD-HEFYID-02-a,C7H16N4O1,2,N-N,0,True,be76202e89c854bece676492ce185da3,4,"HEFYID, HEFYID, HEFYOJ, HEFYOJ","Cu(2), Ni(2)"
unq_CSD-HEFZAW-02-a,C7H15N4O1,2,N-N,-1,True,a9b7d6d966c00a1decb92561465cd53c,2,"HEFZAW, HEFZAW",Ni(2)
unq_CSD-HEKROH-01-c,C14H12N2,1,N,0,True,4b5d378bd5587e0e821292d637d11b1a,5,"HEKROH, JATCEM, JATCEM, FEGRUH, FEGSAO","Pd(2), Ru(2), Os(1)"
unq_CSD-HEPNUM-01-d,C11H11N1,1,C,0,True,8afc920b32721295f8ad9056fe22a30c,1,HEPNUM,Pd(1)
unq_CSD-HEPPAU-01-a,C10H9N1,1,C,0,True,1e6f09c6a22391e6a2c9fb683093a6f3,1,HEPPAU,Pd(1)
unq_CSD-HEPREC-02-a,C8H11N3O1,2,N-N,0,True,97f6b3d0c8b204c9ae975179b8065a85,3,"HEPREC, HEPRUS, HEPRUS","Ni(2), Cu(1)"
unq_CSD-HESBAL-02-b,C14H13N2,2,N-N,-1,True,ee6c8c6dc2b7d828559674c168da1f81,1,HESBAL,Ni(1)
unq_CSD-HETJOF-03-a,C3H5O1,3,C-C-C,-1,True,8026058395f7c92ff227e062fb2e289b,2,"HETJOF, ROMGIJ","Pt(1), Ir(1)"
unq_CSD-HEWHIA-03-a,C8H15N2O1,3,O-N-N,-1,True,13828cc082cd72c888310fa3dd2589f4,2,"HEWHIA, XEGFIZ",Ni(2)
unq_CSD-HEWPAA-01-b,C6H15N1,1,N,0,True,81a2ca68206563393d3a246ee8b29f87,7,"HEWPAA, DIWYAM, DIWYEQ, DIWYIU, DIWZAN, ... (2 more)","Au(5), Pt(1), Mo(1)"
unq_CSD-HEXJEB-03-a,C10H12N1O1S1,3,S-N-C,-1,True,774c8ddf7a6ae845bcc54b14c045dbc3,1,HEXJEB,Pd(1)
unq_CSD-HEYYOA-02-a,C12H9N3,2,N-N,0,True,13e943fc48cb57daff8c41658cc76997,2,"HEYYOA, RIXQEV","Pt(1), Cu(1)"
unq_CSD-HEZVAL-03-a,C14H11N2O1,3,N-N-C,-1,True,088f09bc38edfd24dc6c7e3eadd757e0,1,HEZVAL,Pd(1)
unq_CSD-HIJROI-02-a,C10H10N4O2,2,N-N,0,True,9da23a7febb653eb929ba0ad11474327,2,"HIJROI, XOTRON","Pt(1), Re(1)"
unq_CSD-HIKLIX-03-a,C13H9N1O1,3,N-O-C,-2,True,ebdaf9dad5f7a9ddc0aaf603c954e7a5,2,"HIKLIX, OKURIV","Ru(1), Pd(1)"
unq_CSD-HIMJUJ-02-b,C12H11N5,2,N-N,0,True,f9df9be9dc4feb544c362a1b522107aa,1,HIMJUJ,Ni(1)
unq_CSD-HINNIE-01-b,C2H5N5,1,N,0,True,75ccd6443f6b60643c33f507ed2c14a9,18,"HINNIE, HINNIE, HINNIE, HINNIE, HINNOK, ... (13 more)","Cu(16), Pt(2)"
unq_CSD-HIRYOW-03-a,C6H10O5,3,O-O-O,0,True,ef3938602d5e00f1122e383764c352c6,1,HIRYOW,Pt(1)
unq_CSD-YUNYEO-02-a,C6H10N4,2,N-N,0,True,6114a18637851142226aff424d712214,6,"YUNYEO, YUNYEO, YUNYIS, YUNYIS, YUNYOY, ... (1 more)",Ni(6)
unq_CSD-YUNYUE-02-a,C8H12N4,2,N-N,0,True,a57f8f860a0fff3a2ff711f7f724878d,2,"YUNYUE, YUNYUE",Ni(2)
unq_CSD-YUPCOE-02-a,C9H14N4,2,N-N,0,True,516f5910494f35293f4ae5586521db9c,2,"YUPCOE, YUPCOE",Ni(2)
unq_CSD-YURYIU-01-b,C7H12N2,1,C,0,True,4af30978566fc76bc7bf837ee12d1bdb,16,"YURYIU, YURYIU, DUSRER, REBJAN, GAMGUA, ... (11 more)","Au(5), Ag(4), Pd(3), Ir(2), Fe(1), ... (1 more)"
unq_CSD-ZADFIT-03-a,C11H8N3O1,3,N-O-N,-1,True,8e3cb277865d3663862d2dcd844cd2af,1,ZADFIT,Pd(1)
unq_CSD-ZAFSOR-02-a,C2H6N6,2,N-N,0,True,b45cf1a5cff8c43901608a0584e47341,14,"ZAFSOR, ZAFSOR, ZAFSOR, ZAFTAE, ZAFTAE, ... (9 more)","Mn(3), Co(3), Ni(3), Zn(3), Cd(2)"
unq_CSD-ZANTIT-01-a,C8H11N1,1,N,0,True,7149760499c24d91a22a2bec033c05a3,2,"ZANTIT, ZANTIT",Pd(2)
unq_CSD-ZAXXEE-03-a,C12H10N1O1,3,C-N-O,-1,True,8352e789f6238f8ed4446e262bbe17a6,1,ZAXXEE,Ni(1)
unq_CSD-ZEFPIN-02-a,C5H11N2O1,2,N-N,-1,True,7be4050e1b7b7ce48e8e0560377f5c3e,1,ZEFPIN,Pt(1)
unq_CSD-ZEHYES-02-a,H3N2,2,N-N,-1,True,8310458e29b92d966497b6858979979f,4,"ZEHYES, KOLBUI, IZIZIC, SEYTAT","Fe(1), W(1), Mo(1), Ni(1)"
unq_CSD-ZENDAA-02-a,C11H14N2O2,2,N-N,0,True,57962c805cc2b45768cb9e7ee682f2a4,2,"ZENDAA, ZENDEE","Pt(1), Pd(1)"
unq_CSD-ZENDII-02-a,C11H14N2O2,2,N-N,0,True,559299c32c354ac81603fb52859d345f,3,"ZENDII, ZENDOO, XAKSUY","Pt(1), Pd(1), Re(1)"
unq_CSD-ZEQDEG-02-a,C7H10N2,2,N-N,0,True,44be1ab62c01487c09c67935151fdd1d,4,"ZEQDEG, ZEQDEG, ZEQDOQ, ZEQDOQ",Ni(4)
unq_CSD-ZERHAH-02-a,C11H12N4O2,2,N-N,0,True,07c74bbb988c48f8a1d61dba864b038a,3,"ZERHAH, ZERHOV, APICUY","Zn(1), Cu(1), Pd(1)"
unq_CSD-ZESKIU-03-a,C11H14N2O1S1,3,S-N-N,-2,True,cc9de54c0bd14db40caee26339678a8d,2,"ZESKIU, ZESKUG",Ni(2)
unq_CSD-ZEWFAI-02-a,C9H7N2,2,N-N,-1,True,18c8d4e1357d45fb9b1e9defc8b725ee,9,"ZEWFAI, ZEWFAI, WIWCUB, WIWCUB, WIWDAI, ... (4 more)","Zn(4), Re(2), Ni(2), Fe(1)"
unq_CSD-ZEYMEX-01-d,C2H6N2,1,N,0,True,4244019c497670bbd6063ae45ac4e01b,3,"ZEYMEX, ODUXAM, OKAREY","Rh(1), Pt(1), Re(1)"
unq_CSD-ZICSOT-03-a,C7H14O1S3,3,S-S-S,0,True,8f6b3ba36f2199918c8e54ef2539417a,2,"ZICSOT, ZICSOT",Ni(2)
unq_CSD-ZIWLOG-03-a,C13H11N1S2,3,S-S-N,-2,True,37bb4e7ad63149b6cafcc528ec24c332,1,ZIWLOG,Ni(1)
unq_CSD-ZOBHOP-01-a,C8H12N2,1,C,0,True,e92263615f9fd3bbf5322fbca8d4add4,4,"ZOBHOP, ZOBHOP, FASSAU, FASSAU","Ag(2), Pd(2)"
unq_CSD-ZOLQEY-03-a,C8H13O1,3,C-C-C,-1,True,53b7ca1172e1f6469b5ccd19512b8e44,2,"ZOLQEY, QUNBIM","Ir(1), Pt(1)"
unq_CSD-ZOMHAN-01-b,C7H10N2,1,C,0,True,1f169f20fd4c6ebdfff205c884d92b10,2,"ZOMHAN, ZOMHAN",Pd(2)
unq_CSD-ZOXJEB-02-a,C4H6N2S1,2,N-N,0,True,25ccfc52b81c90ed9aab5a3cfaa3467a,2,"ZOXJEB, ZOXJEB",Pd(2)
unq_CSD-ZOYFIE-03-b,C4H10N1O2,3,O-O-N,-1,True,da5c27296835a87c8fc46bb938071504,1,ZOYFIE,Ni(1)
unq_CSD-ZUBYOK-02-a,C2H5N3,2,N-N,0,True,c4a4ebcb2bb40cdfe734fe9f5cfac7b1,4,"ZUBYOK, ZUBYOK, OBIVAX, OBIVAX","Cu(2), Ni(2)"
unq_CSD-ZUCHEN-01-a,C13H10N2,1,N,0,True,7a0536dea125626e369f16a354e9ab7d,1,ZUCHEN,Pd(1)
unq_CSD-ZUPBOD-03-a,C10H15N3,3,N-N-N,0,True,fa62722a97321500a989e1d5cf2b43ba,1,ZUPBOD,Pd(1)
unq_CSD-ZUPXUG-02-a,C12H11N3O1,2,N-N,0,True,67e3aabb648fbdb651cd7c25a37005da,2,"ZUPXUG, NIGVEH","Ru(1), Pd(1)"
unq_CSD-ZUTKEE-02-a,C10H14N2,2,N-N,0,True,d5faafa85701128c120b8a76b0428623,2,"ZUTKEE, REVFIH","Pd(1), Rh(1)"
unq_CSD-ZUTKII-02-a,C10H12N2O1,2,N-N,0,True,aa1ac7c31a215d8f1bd72f5453539de8,1,ZUTKII,Pd(1)
unq_CSD-DEFGOK-01-c,C7H15N1,1,N,0,True,5069c329e150bbffb250fc95f30ed1cd,2,"DEFGOK, DEFGOK",Ni(2)
unq_CSD-DEQSOI-01-d,C11H11N1,1,C,0,True,33f83c7ffdf2d8aed716dd5c6b4023a1,1,DEQSOI,Pd(1)
unq_CSD-DEQSUO-01-d,C10H9N1,1,C,0,True,a6d8cabaa67e3a85efb1ca1ea951305b,1,DEQSUO,Pd(1)
unq_CSD-DESLAO-02-a,C8H13N3,2,N-N,0,True,483c96507ef0c7e96e14967a74a85394,2,"DESLAO, DESLAO",Ni(2)
unq_CSD-DEWXOT-02-a,C12H12N3O1,2,N-N,-1,True,8c00ba5fb672f6e451a9d2127f7d0dfc,2,"DEWXOT, DEWXOT",Ni(2)
unq_CSD-DEXGEU-02-b,C13H10N2,2,N-N,0,True,d749fa89fe12d99917e7e97a8517629b,2,"DEXGEU, DUCZOT","Pd(1), Ru(1)"
unq_CSD-DIFMOX-01-d,C8H7N3,1,N,0,True,446490bd24c4c37cc72aee84764ebcbb,1,DIFMOX,Pd(1)
unq_CSD-DIPBAI-02-a,C10H10N4,2,N-N,0,True,5a8d1d82f03de083e6db239533f788f5,22,"DIPBAI, DIPBAI, EPULAF, XIGQIQ, XIGQIQ, ... (17 more)","Ni(9), Mn(4), Co(3), Cu(3), Re(2), ... (1 more)"
unq_CSD-DIZYAN-03-a,C9H9N3S1,3,C-N-S,-2,True,40a7c5719a9e98eb3a82ea146112f332,2,"DIZYAN, DIZYAN01",Pd(2)
unq_CSD-DOPYUD-01-b,C6H8N2,1,N,0,True,54c4516fd14648286cf4f2cce4f74334,7,"DOPYUD, DOPYUD, DOPZEO, DOPZEO, NIFQUQ, ... (2 more)","Zn(4), Mn(2), Pt(1)"
unq_CSD-DUJKIC-02-a,C5H12N2O1,2,N-N,0,True,287019ef18c40c6e878d9d3579cee623,6,"DUJKIC, DUJKIC, DUJKOI, IDACIZ, AMBONC02, ... (1 more)","Co(3), Ni(2), Pt(1)"
unq_CSD-DUJKOI-02-b,C5H11N2O1,2,N-N,-1,True,aa576b8985f36d1e87b88cc0c2396139,7,"DUJKOI, AMBONC, AMBONC, AMBONC01, AMBONC01, ... (2 more)","Ni(5), Co(1), Pt(1)"
unq_CSD-DULSIO-03-a,C6H12O3,3,O-O-O,0,True,5a952f7b027d13e45bca3b1bbf393e38,23,"DULSIO, DULSIO, LENQIE, LENQOK, LENQOK, ... (18 more)","Cu(5), Ni(4), Eu(4), Pr(2), Ho(2), ... (3 more)"
unq_CSD-DUXGEL-01-a,C8H8N6,1,N,0,True,bbe306ada214109ee1ca3096829ad1a8,10,"DUXGEL, DUXGEL, IBAKON, IBAKON, IBAKUT, ... (5 more)","Pd(8), Co(2)"
unq_CSD-EBAXAG-03-a,C11H12N4,3,N-N-N,0,True,c1c3bb38ec543e811fdd3250c0b8a134,2,"EBAXAG, EBAXOU","Cu(1), Ni(1)"
unq_CSD-KIMDUH-01-a,C6H13N1,1,C,0,True,3e2e0200e6d614d1105f5a50215e0615,2,"KIMDUH, FADJEZ","Pt(1), Rh(1)"
unq_CSD-KIPSEH-02-a,C3H11N2O1P1,2,N-N,0,True,f1e0c81e5f28f305fefb2cfa4ead7469,1,KIPSEH,Pt(1)
unq_CSD-KIVKIL-01-b,C9H11N1,1,C,0,True,83e36905d3c1337a3d3dd7fb8c30a371,4,"KIVKIL, KIVKOR, KIVLAE, KIVLAE",Pt(4)
unq_CSD-KIVKUX-01-a,C5H9N1,1,C,0,True,c7a7c7acecbfb2106cecf96115e83974,3,"KIVKUX, FOLFAN, FOLFER","W(2), Pt(1)"
unq_CSD-KIVLEI-02-a,C5H10N2O2,2,N-N,0,True,ae22e0828da6414780ee1587ee63bb9b,1,KIVLEI,Pt(1)
unq_CSD-KIWDEZ-03-a,C7H13N2O1,3,O-N-N,-1,True,ce1875a1888107afa436c203cdc09e0c,6,"KIWDEZ, IPAGIP, IPAGOV, AQODES, SIBZEI, ... (1 more)","Cu(2), Fe(2), Ni(1), Co(1)"
unq_CSD-KIZVIY-01-d,C7H8N2,1,N,0,True,081c853af33ac99dbbb32ce067d8ec7f,5,"KIZVIY, IRUPEQ, IRUPEQ, IRUPEQ, IRUPEQ","Ni(4), Pd(1)"
unq_CSD-KOFJOH-01-a,C15H12N2,1,C,0,True,3b2db5b114e468cf0f3edacc0898508f,6,"BOYRAJ, KOFJOH, FISVAG, FISVAG, FISWOV, ... (1 more)","Pd(5), Rh(1)"
unq_CSD-KONPAH-03-a,C15H11N3,3,N-N-N,0,True,3715288ba6f5bbc23bfb3a7818555b2e,3,"KONPAH, FOVNAF, NUNVIE","Co(1), Ni(1), Cu(1)"
unq_CSD-KORLUB-03-a,C14H12N1S1,3,S-C-N,-1,True,461493a1cfbea6669ab5162fc7ca563f,3,"KORLUB, IHISAT, WUBNOW","Fe(1), Pt(1), Pd(1)"
