metal,dist_P,dist_N,dist_Br,dist_C,complex,P_N_bite_angle,homo,lumo,hlgap,metal_charge,dir
Pd,2.526436245423958,2.1371758484405814,2.4314569531697128,1.9743167365028926,ZUMUVAMI_PN_Pd,66.85001884588478,-7.495180607066456,-0.13461430605238645,7.36056630101407,-0.180705171,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ZUMUVAMI_PN_Pd
Pd,2.3190446841626517,2.162269314559857,2.4506448140673722,2.0155392222661113,AZIRAVUB_PN_Pd,82.8584556072777,-7.198321729823233,-0.7295150804019308,6.468806649421302,-0.287432458,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/AZIRAVUB_PN_Pd
Pd,2.2526580707613295,2.225155844527226,2.48510146334598,1.9933939174578892,EMATIJEV_PN_Pd,81.76063724915403,-7.676836248895212,0.5328585230968136,8.209694771992025,-0.422406159,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/EMATIJEV_PN_Pd
Pd,2.435696292567403,2.178932099842489,2.4660826328167667,2.012739837217022,IGOJEFEH_PN_Pd,83.42733057251326,-7.317891467351132,0.683688990931974,8.001580458283106,-0.33252457,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/IGOJEFEH_PN_Pd
Pd,2.4507045953917297,2.130508983255045,2.44784367647203,2.00110734099851,AFEBOLUG_PN_Pd,80.62440778246464,-7.376487429885171,0.41410689313930293,7.790594323024474,-0.285389055,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/AFEBOLUG_PN_Pd
Pd,2.4113718389512284,2.1766329847642267,2.4670827041530603,2.000643175528724,POXEFUKA_PN_Pd,86.7188496009328,-7.195118732111768,0.2098315061220129,7.404950238233781,-0.352583317,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/POXEFUKA_PN_Pd
Pd,2.394371922291561,2.253796222761477,2.452564958172852,2.004627211973062,DOPUREMA_PN_Pd,84.02391792661302,-7.424557293974472,0.6911804294565796,8.115737723431051,-0.27004808,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/DOPUREMA_PN_Pd
Pd,2.4614708506105623,2.1395089720567926,2.4468017484070645,1.9935338360608026,YORUGALI_PN_Pd,81.78260990783,-7.291013013597221,0.22961574879645866,7.520628762393679,-0.300549303,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/YORUGALI_PN_Pd
Pd,2.285518374618149,2.2997624236115572,2.4958202977159862,1.9966622147907616,FEGOMAZI_PN_Pd,91.87875514540151,-7.5259317579293,0.37666715117750665,7.902598909106806,-0.426726572,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/FEGOMAZI_PN_Pd
Pd,2.281679922381562,2.2524618453738774,2.50420295146682,1.9930078799645567,AQAHOFIY_PN_Pd,93.66945353528496,-7.574638096314922,0.674149580030289,8.248787676345211,-0.430690787,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/AQAHOFIY_PN_Pd
Pd,2.2881260369487646,2.26629363431251,2.4947779225197935,1.9927595371158218,ZOZONACU_PN_Pd,92.5524725440356,-7.519402848680099,0.4495471833447027,7.968950032024802,-0.415166768,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ZOZONACU_PN_Pd
Pd,2.4219635195282887,2.1490859073465858,2.442883583566028,2.003157653350732,XIFUREGO_PN_Pd,76.50249680675984,-7.353136469609446,-0.2729495121348855,7.08018695747456,-0.280083557,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/XIFUREGO_PN_Pd
Pd,2.3953513451105084,2.1172993254459267,2.4427967604153635,2.0092621516636826,NIPARIBE_PN_Pd,85.13029147040152,-7.435407752129006,0.3212099266691384,7.756617678798144,-0.343479632,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/NIPARIBE_PN_Pd
Pd,2.430121398402937,2.1676764740805075,2.471869436967746,2.0085092872136516,IMAVUDEX_PN_Pd,92.60383266797261,-7.1296720040661565,0.21722703267773294,7.346899036743889,-0.434944258,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/IMAVUDEX_PN_Pd
Pd,2.3111237108531557,2.327250819953955,2.484166246250863,1.984144550954578,RIBONORI_PN_Pd,81.06172114035536,-7.4333993886440055,-0.6291622379662823,6.804237150677723,-0.410408421,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/RIBONORI_PN_Pd
Pd,2.2674799529012057,2.1725988188714296,2.478638662238681,1.9922958582030523,MIMIBIGO_PN_Pd,81.8957331416526,-7.480733810629561,-0.9117379843691317,6.568995826260429,-0.307533256,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/MIMIBIGO_PN_Pd
Pd,2.3404110826325533,2.284089855546812,2.4582059402405476,1.9737184710056408,NIRIZUNE_PN_Pd,67.81716954703538,-7.437431762160409,0.90021681455361,8.337648576714018,-0.336510645,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/NIRIZUNE_PN_Pd
Pd,2.399728756592295,2.148447735599982,2.4481694824894693,2.0019819980210283,UBIQURIJ_PN_Pd,80.61975949954054,-7.341755715983059,0.2792756611906641,7.621031377173723,-0.260726922,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/UBIQURIJ_PN_Pd
Pd,2.248865757351616,2.317233771394957,2.4936160289711373,1.989744271038447,YEKOMIKU_PN_Pd,83.51667971263072,-7.670591072757927,0.33597550176075613,8.006566574518683,-0.337652289,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/YEKOMIKU_PN_Pd
Pd,2.4949866619205134,2.1286094947596204,2.4427233632305474,1.9840992542381397,SITEGUZI_PN_Pd,67.4729681069995,-7.335389258702605,0.87847655602404,8.213865814726645,-0.203692813,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/SITEGUZI_PN_Pd
Pd,2.2685336669746285,2.2519632843569775,2.480731977700488,1.986837763923262,ARUGIYIT_PN_Pd,81.37931642021466,-7.453948447023903,0.43520055473731484,7.889149001761218,-0.400186325,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ARUGIYIT_PN_Pd
Pd,2.3075581957010747,2.2947892648232155,2.4858962761755956,1.9853847469840304,TINIVAZI_PN_Pd,81.82904940235328,-7.380184341446679,0.4082462764589597,7.788430617905639,-0.431183639,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/TINIVAZI_PN_Pd
Pd,2.281729635932664,2.1395844263292023,2.51073017828827,1.992851947257401,POKOLEWO_PN_Pd,80.40522985754592,-7.578757573474871,0.5879922586597074,8.166749832134578,-0.347271867,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/POKOLEWO_PN_Pd
Pd,2.2796343479958283,2.252868834774409,2.490807119357032,1.9881445639353845,UXAVEGAF_PN_Pd,82.51657818685976,-7.493563107916313,-0.27280149852704455,7.220761609389268,-0.401248142,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/UXAVEGAF_PN_Pd
Pd,2.355783045108573,2.1590718588013855,2.4500672578819636,2.0056453460031656,OCUVEHAK_PN_Pd,81.74835075341475,-7.476590659564618,0.38119097047132955,7.857781630035947,-0.30786641,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/OCUVEHAK_PN_Pd
Pd,2.2769671996624896,2.280521085208557,2.5113197256176236,1.9849832629142448,ALOJADUG_PN_Pd,74.22019293486906,-7.431835550345181,0.6491242569730814,8.080959807318262,-0.322692472,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ALOJADUG_PN_Pd
Pd,2.400238752584607,2.157577601443868,2.4457156521932975,2.0069796989815605,EXOFAHON_PN_Pd,80.10034721444896,-7.323061820990328,0.3365029645274268,7.659564785517755,-0.306818379,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/EXOFAHON_PN_Pd
Pd,2.4108617274791344,2.2660712630305673,2.4369476657323488,1.9898495785315202,TOFEMEKE_PN_Pd,77.17325364096496,-7.484239317308627,0.2996702051628329,7.78390952247146,-0.190862375,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/TOFEMEKE_PN_Pd
Pd,2.4827840032404884,2.1326939125139703,2.4487955481698083,1.9994017554734738,ODIGOMOC_PN_Pd,80.84946160488728,-7.391767955948614,0.8047394713521706,8.196507427300785,-0.355070084,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ODIGOMOC_PN_Pd
Pd,2.39920016220003,2.1462078991865967,2.4498981112473994,1.9945667033280026,UWENEJOY_PN_Pd,82.68548211448682,-7.598112596278775,0.12417353516409294,7.722286131442869,-0.255274362,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/UWENEJOY_PN_Pd
Pd,2.412294884407168,2.1070738823779673,2.4562605186760167,1.998034747245126,SUXIYUCO_PN_Pd,80.95684210712771,-7.337475038578073,0.7582928588998105,8.095767897477883,-0.26424235,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/SUXIYUCO_PN_Pd
Pd,2.2906868100620765,2.3166926016527656,2.5024975460885917,2.005274414543067,ALOSICIG_PN_Pd,92.12805265720174,-7.569383360170686,0.4233916326883048,7.992774992858991,-0.443114328,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ALOSICIG_PN_Pd
Pd,2.3190081246008485,2.211874573650699,2.488153836611478,1.9880492520799697,BOBADIGO_PN_Pd,81.9870717781504,-7.215109739407061,0.18869456182282662,7.403804301229887,-0.408541818,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/BOBADIGO_PN_Pd
Pd,2.3964887924796447,2.164178017624114,2.45437241342322,2.0071773362593746,BEFAXUWO_PN_Pd,89.56331334164922,-7.36332498361125,0.2102261773296396,7.573551160940889,-0.2655997,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/BEFAXUWO_PN_Pd
Pd,2.2829656296584173,2.328609931312298,2.4908398177846354,1.9804349640207082,MUBUHAWE_PN_Pd,81.07970275648641,-7.365845220460426,-0.0787632947064056,7.287081925754021,-0.405001895,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/MUBUHAWE_PN_Pd
Pd,2.4332004355367878,2.1379686098294606,2.451527890273856,2.004806905613374,FEBEKALI_PN_Pd,79.86080693135487,-7.316623362385032,0.7660004156867604,8.082623778071792,-0.316079409,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/FEBEKALI_PN_Pd
Pd,2.282951362624033,2.2252503483564565,2.507641011402927,1.9979610651306394,UQAVAZUS_PN_Pd,93.70025561366585,-7.5963211347440085,0.6000992651051091,8.196420399849117,-0.353114508,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/UQAVAZUS_PN_Pd
Pd,2.4071600615328594,2.1488590572560473,2.454021432148843,2.0054347793989558,BOSASEBE_PN_Pd,82.85030736354372,-7.5058187347834435,0.6623122084782094,8.168130943261653,-0.172587547,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/BOSASEBE_PN_Pd
Pd,2.4499947861166276,2.178935089963525,2.4792720300844047,2.01486343573973,EBAYUFOL_PN_Pd,88.1034552888948,-7.310424472813718,0.3377618149014714,7.648186287715189,-0.446718335,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/EBAYUFOL_PN_Pd
Pd,2.3759815559615296,2.3088994072695805,2.4417877095445624,2.0046172996500924,EFOZEPIT_PN_Pd,82.02874869977636,-7.335885240617912,0.5041911983319903,7.840076438949902,-0.271552148,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/EFOZEPIT_PN_Pd
Pd,2.254433445705621,2.2339892994159363,2.4933134222933426,1.9912559175979867,YETUCOTE_PN_Pd,82.23005820764203,-7.577706207190693,-0.4959275632858512,7.081778643904842,-0.383344548,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/YETUCOTE_PN_Pd
Pd,2.2763415270857634,2.2378320385115034,2.50373205490506,1.9998433117403762,UHEGUVAG_PN_Pd,87.22992898996286,-7.247703128249175,0.34913631263043515,7.59683944087961,-0.428506508,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/UHEGUVAG_PN_Pd
Pd,2.3871361337163832,2.155760536994279,2.445091228060978,2.0055791872795896,ORIBENUS_PN_Pd,81.45145141246635,-7.485865796215836,0.32820609077444907,7.814071886990285,-0.16766466,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/ORIBENUS_PN_Pd
Pd,2.483547119075757,2.1191818845082095,2.4438767143391287,1.9882246690853023,GOYUHEYU_PN_Pd,67.7374563794368,-7.21900894040503,0.32358231317878355,7.542591253583813,-0.216193802,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/GOYUHEYU_PN_Pd
Pd,2.276292454194922,2.25233026342144,2.487657681010791,1.9898885973827465,IZARILAR_PN_Pd,82.97606174108033,-7.484086389324647,-0.36286764012021105,7.121218749204436,-0.42802719,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/IZARILAR_PN_Pd
Pd,2.3637372752811614,2.282996149888134,2.4408945355654494,2.004606155894114,VEQEYEVO_PN_Pd,80.92886676850642,-7.445345540428961,0.40064053106917447,7.845986071498135,-0.242903211,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Pd_Metal_Centre/complexes/VEQEYEVO_PN_Pd
Ni,2.1901518554761,2.1054222876255437,2.361636055619685,1.8836688069484684,CAKEBUPA_PN_Ni,96.1384057359726,-7.333643104123946,0.4696522961409257,7.803295400264872,-0.461166623,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/CAKEBUPA_PN_Ni
Ni,2.276979549683086,2.028231976856877,2.313233120222255,1.8936276938522985,MOKUVAQE_PN_Ni,84.62217547724883,-7.217102918939202,0.7500643646363249,7.9671672835755265,-0.194811437,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/MOKUVAQE_PN_Ni
Ni,2.2901844955977055,1.988432239159386,2.3078843271000395,1.8861341686536162,EXOQETEF_PN_Ni,80.35768451666625,-7.12072196183213,-0.12926505524388762,6.991456906588242,-0.135891716,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/EXOQETEF_PN_Ni
Ni,2.293139119308552,1.966397396461324,2.310399206327841,1.8974416750165108,UNIDOMOS_PN_Ni,86.52835941442831,-7.287015171328444,0.2790562040913743,7.566071375419819,-0.200470114,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/UNIDOMOS_PN_Ni
Ni,2.1954962439940227,2.0841964533291053,2.3568262903628217,1.9042899113015945,EHARAWAM_PN_Ni,91.33390851620409,-7.0384641217367845,0.4081850345157662,7.44664915625255,-0.481513683,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/EHARAWAM_PN_Ni
Ni,2.241622877982715,2.018915149947428,2.3210765653068597,1.8940995548460346,OGOPOKOY_PN_Ni,85.26747846014386,-7.258404685704713,-0.7711995453656462,6.487205140339067,-0.0702143681,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/OGOPOKOY_PN_Ni
Ni,2.29802107592717,2.0076628148829556,2.326154326267324,1.8941777473945232,HOYUPOKU_PN_Ni,84.54616994043013,-7.183931995660787,0.13998529630851556,7.323917291969303,-0.241586985,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/HOYUPOKU_PN_Ni
Ni,2.1669644614671357,2.094191501844475,2.337321186063855,1.8775653760957292,UHUQENOK_PN_Ni,85.87950898871665,-7.259813283051827,-0.7916604361368438,6.4681528469149825,-0.430683804,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/UHUQENOK_PN_Ni
Ni,2.1735340521299946,2.070792011800617,2.3364650713881816,1.8801586705029831,LOMESUXE_PN_Ni,83.2959088512379,-7.381169910601805,0.33713956671725603,7.718309477319061,-0.216826024,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/LOMESUXE_PN_Ni
Ni,2.1800420009623225,2.1398122899387304,2.328582091237044,1.8855600899467488,SOWAKAYO_PN_Ni,85.5711908388597,-7.284763891809103,0.5956543071262996,7.880418198935402,-0.295048466,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/SOWAKAYO_PN_Ni
Ni,2.19486177101837,2.057597953641413,2.332963078979678,1.881418606545371,VUWAWOYE_PN_Ni,84.91894401881187,-7.173562308257318,-0.601232842425799,6.572329465831519,-0.271216723,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/VUWAWOYE_PN_Ni
Ni,2.2722585247492697,2.1386001302286655,2.315451773233644,1.8959359287928677,ZOSINOKE_PN_Ni,85.00638547144709,-7.110698484880654,0.6091780063058669,7.719876491186521,-0.228695073,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/ZOSINOKE_PN_Ni
Ni,2.3142712003649253,1.9940760577465428,2.315581416386847,1.8834141248890506,OYOZILOF_PN_Ni,79.25338206464224,-6.930935149979659,0.2552267843996305,7.186161934379289,-0.336363553,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/OYOZILOF_PN_Ni
Ni,2.1915023134447993,1.9735914149264056,2.3562441876940867,1.8782258328028278,FEGENEZA_PN_Ni,82.55992126197023,-7.545086151191231,0.6282192981669757,8.173305449358207,-0.273632486,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/FEGENEZA_PN_Ni
Ni,2.1775245220798247,2.1497244931627826,2.347949531468596,1.8829100171273174,OHURICOY_PN_Ni,86.16042202505838,-7.377564320448525,0.6961103405763348,8.07367466102486,-0.425930795,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/OHURICOY_PN_Ni
Ni,2.191386570574142,1.9712982278003264,2.357668633904033,1.8786567672197805,CURACUPA_PN_Ni,82.48834895094252,-7.4954187611084135,0.6800737951597712,8.175492556268185,-0.276465931,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/CURACUPA_PN_Ni
Ni,2.2830403715377883,2.0185311828670693,2.3288842284359457,1.9019168021298956,AKIMIWER_PN_Ni,90.84423572807727,-7.1781894138053755,0.2862717082870191,7.464461122092395,-0.209231957,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/AKIMIWER_PN_Ni
Ni,2.3131078980447866,2.0780235207065907,2.3375246674443666,1.901869276585276,OSOWITIS_PN_Ni,93.65918983648105,-7.217142593138605,0.615533766790857,7.8326763599294615,-0.317137769,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/OSOWITIS_PN_Ni
Ni,2.224697923755552,2.0616853150691328,2.3290849659663224,1.878247170596602,SOQURAWA_PN_Ni,84.00375954559557,-7.2625635921616,-0.8420392896509012,6.420524302510699,-0.298107947,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/SOQURAWA_PN_Ni
Ni,2.3019407764052255,2.0066749567188293,2.318830041793706,1.9028409056433477,HUQAKOHU_PN_Ni,90.50876194595828,-7.244389325777785,0.8740859146909289,8.118475240468713,-0.299883043,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/HUQAKOHU_PN_Ni
Ni,2.287678292845038,1.9860918071256726,2.3183981822808666,1.881127082164399,QOQUCOXE_PN_Ni,85.93254286700328,-7.395258877325294,0.11159868800146203,7.506857565326756,-0.117244006,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/QOQUCOXE_PN_Ni
Ni,2.1875564403234677,2.0740708501970144,2.333594453425244,1.8825836437764287,ACAYIWIZ_PN_Ni,89.15570008586565,-7.093871998398365,-0.6159851356403739,6.477886862757991,-0.404477199,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/ACAYIWIZ_PN_Ni
Ni,2.2105909950704525,2.1150586506169478,2.338307264727606,1.8833052676954805,ETEXIDOY_PN_Ni,89.24635300913273,-7.156239486111718,0.5706058326226915,7.7268453187344095,-0.617687703,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/ETEXIDOY_PN_Ni
Ni,2.1487001248032933,2.3672937832791505,2.3465048612777872,1.8700298270907458,OVOXIJEB_PN_Ni,82.88125039467208,-7.356427577785703,-0.0042410545806776745,7.352186523205026,-0.448838477,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/OVOXIJEB_PN_Ni
Ni,2.294705992313258,1.9595565985819445,2.323048723646308,1.8818062798999065,LILIDOLU_PN_Ni,71.08228264876344,-6.994164095720924,0.48874831553964704,7.482912411260571,-0.275011882,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/LILIDOLU_PN_Ni
Ni,2.325877361078385,1.9909302235510433,2.333214709701004,1.8944008503047198,MOFEBIGO_PN_Ni,84.5457519294286,-7.2150812490869125,0.5121606184406918,7.727241867527605,-0.287856155,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/MOFEBIGO_PN_Ni
Ni,2.22120979793115,1.9774369188686012,2.327063985993282,1.898552251081851,ETUKEVUB_PN_Ni,82.885059440799,-7.048508088861205,0.6140780447671141,7.662586133628318,-0.266285611,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/ETUKEVUB_PN_Ni
Ni,2.2734942054401888,1.9668222605070411,2.3198118452828966,1.8910979618140369,SUBAVEPU_PN_Ni,83.87374407087934,-7.1098718846369895,0.4481951747939395,7.558067059430929,-0.248673869,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/SUBAVEPU_PN_Ni
Ni,2.178078639811279,2.07920320698689,2.3422400725379675,1.8822715115901854,UPICUYIK_PN_Ni,84.32424919612662,-7.060647278211706,-0.141115177778888,6.919532100432818,-0.381219807,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/UPICUYIK_PN_Ni
Ni,2.1687322186655136,2.0342677592182845,2.346574480932906,1.8960204543421582,TOCOPANA_PN_Ni,95.73061104075427,-7.200379618029024,-0.6438988302116833,6.556480787817341,-0.445267086,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/TOCOPANA_PN_Ni
Ni,2.2911613376095206,2.0046628549595704,2.3218678554888936,1.8924565995826954,JEDADEKO_PN_Ni,82.9477065521421,-7.2346446566775295,0.1266774087189828,7.361322065396513,-0.146151981,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/JEDADEKO_PN_Ni
Ni,2.294908074638053,1.98758261230539,2.319570546888667,1.8933105844327833,MIXOTOKO_PN_Ni,90.12769715220949,-7.18596025066826,-0.22602529960204804,6.959934951066212,-0.463090444,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/MIXOTOKO_PN_Ni
Ni,2.184810379955254,2.0417928678124566,2.3593509359130866,1.903750752069546,IQOZAZIB_PN_Ni,89.00663574353483,-7.083311042169379,0.34711553803271356,7.430426580202093,-0.407623005,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/IQOZAZIB_PN_Ni
Ni,2.171001993558753,1.9720116118979363,2.3310155399911308,1.8868425038459264,COTUWOQU_PN_Ni,84.62121176215724,-7.349435095380788,-0.9169198484242033,6.432515246956585,-0.144297601,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/COTUWOQU_PN_Ni
Ni,2.1881776614955637,2.072021972103602,2.351071955557631,1.890402673665004,EMUBUBIC_PN_Ni,86.89375718357026,-7.130815399254573,-0.2529106264075972,6.877904772846976,-0.364254673,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/EMUBUBIC_PN_Ni
Ni,2.205105698766203,2.1176409066300295,2.3710091308077446,1.886866993931923,SEWOMARO_PN_Ni,95.58512053728353,-7.273761975085383,0.6352741409030083,7.909036115988391,-0.56553914,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/SEWOMARO_PN_Ni
Ni,2.2686513267695805,2.0199462477625567,2.3170583990246287,1.889479751848299,FUGUXEBE_PN_Ni,84.09284179312742,-7.205875066085412,-0.7060809294798294,6.4997941366055825,-0.124299657,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/FUGUXEBE_PN_Ni
Ni,2.177972203288291,2.0507802263019093,2.3866957257385986,1.8808873016032115,AHUCIWOF_PN_Ni,92.14964560216029,-7.2497145666206855,0.0003755831203467158,7.250090149741032,-0.413842861,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/AHUCIWOF_PN_Ni
Ni,2.170017970627656,2.081108074315981,2.345876148998642,1.8768522783043402,ZUCOFAGO_PN_Ni,85.43451831806519,-7.273681021214858,0.6111171249793306,7.884798146194189,-0.223486855,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/ZUCOFAGO_PN_Ni
Ni,2.164427225056245,2.074455930415165,2.3300475007402053,1.883411244260732,KINOMANI_PN_Ni,82.78141302068687,-7.20785491203888,-0.13624208566380042,7.0716128263750795,-0.370265487,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/KINOMANI_PN_Ni
Ni,2.293343277528691,1.9935864917440194,2.3154584702387715,1.8906234170801577,DAQELUYU_PN_Ni,82.89841729141472,-7.197566940424716,0.10635289351835406,7.30391983394307,-0.294560421,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/DAQELUYU_PN_Ni
Ni,2.262288658161607,2.0767434030140706,2.334342953695073,1.8862839677813732,HUTOWAQI_PN_Ni,86.28480653063198,-7.154383152634993,0.7570325227841421,7.911415675419135,-0.486808818,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/HUTOWAQI_PN_Ni
Ni,2.148966425040393,2.0410109496257403,2.331528077481266,1.8899449750359925,RERADAFU_PN_Ni,84.59184585592381,-7.5224766739467315,-0.3401865044143212,7.18229016953241,-0.328752676,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/RERADAFU_PN_Ni
Ni,2.162239879139202,2.0709817691048777,2.342023434386415,1.8745849702071733,IRUFODUV_PN_Ni,86.57098687026274,-7.40361636443847,0.32736759915551844,7.730983963593989,-0.203972348,../output/gaussian_relaxed_complexes/batches/P_N_Donors_Ni_Metal_Centre/complexes/IRUFODUV_PN_Ni
